,city,Year,date_start,month,maxt,mint,rain,soil,cases,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9
91,delhi,2017,30-07-2017,7,35.04532242,26.80059433,3.796666622,70.59210968,0,26.80059433,26.21820641,25.25734901,21.72026253,14.26575089,10.45049095,7.916749477,9.380356789,12.6350193,19.91219139,3.796666622,5.77096796,0.674193561,0.649999976,0.50967741,0.003571429,2.048387051,0,0,0.316129029,35.04532242,38.24339676,40.18584442,38.80193329,30.84533501,26.30504799,20.80239487,24.53541756,29.72529793,34.34326935,70.59210968,60.40288162,46.69413757,38.30496979,39.77860641,44.07406235,56.0966568,47.44401932,48.27773666,48.52262878
92,delhi,2017,30-08-2017,8,34.40600204,26.39127922,3.183871031,64.28153229,829,26.39127922,26.80059433,26.21820641,25.25734901,21.72026253,14.26575089,10.45049095,7.916749477,9.380356789,12.6350193,3.183871031,3.796666622,5.77096796,0.674193561,0.649999976,0.50967741,0.003571429,2.048387051,0,0,34.40600204,35.04532242,38.24339676,40.18584442,38.80193329,30.84533501,26.30504799,20.80239487,24.53541756,29.72529793,64.28153229,70.59210968,60.40288162,46.69413757,38.30496979,39.77860641,44.07406235,56.0966568,47.44401932,48.27773666
93,delhi,2017,30-09-2017,9,34.87754059,24.59796906,5.550000191,67.11759186,1103,24.59796906,26.39127922,26.80059433,26.21820641,25.25734901,21.72026253,14.26575089,10.45049095,7.916749477,9.380356789,5.550000191,3.183871031,3.796666622,5.77096796,0.674193561,0.649999976,0.50967741,0.003571429,2.048387051,0,34.87754059,34.40600204,35.04532242,38.24339676,40.18584442,38.80193329,30.84533501,26.30504799,20.80239487,24.53541756,67.11759186,64.28153229,70.59210968,60.40288162,46.69413757,38.30496979,39.77860641,44.07406235,56.0966568,47.44401932
94,delhi,2017,30-10-2017,10,34.9993515,19.28193665,0,55.58069229,2022,19.28193665,24.59796906,26.39127922,26.80059433,26.21820641,25.25734901,21.72026253,14.26575089,10.45049095,7.916749477,0,5.550000191,3.183871031,3.796666622,5.77096796,0.674193561,0.649999976,0.50967741,0.003571429,2.048387051,34.9993515,34.87754059,34.40600204,35.04532242,38.24339676,40.18584442,38.80193329,30.84533501,26.30504799,20.80239487,55.58069229,67.11759186,64.28153229,70.59210968,60.40288162,46.69413757,38.30496979,39.77860641,44.07406235,56.0966568
95,delhi,2017,30-11-2017,11,27.88689041,12.7446661,0.01,56.45073318,0,12.7446661,19.28193665,24.59796906,26.39127922,26.80059433,26.21820641,25.25734901,21.72026253,14.26575089,10.45049095,0.01,0,5.550000191,3.183871031,3.796666622,5.77096796,0.674193561,0.649999976,0.50967741,0.003571429,27.88689041,34.9993515,34.87754059,34.40600204,35.04532242,38.24339676,40.18584442,38.80193329,30.84533501,26.30504799,56.45073318,55.58069229,67.11759186,64.28153229,70.59210968,60.40288162,46.69413757,38.30496979,39.77860641,44.07406235
96,delhi,2017,30-12-2017,12,23.68194199,8.770337105,0.245161295,55.18656158,0,8.770337105,12.7446661,19.28193665,24.59796906,26.39127922,26.80059433,26.21820641,25.25734901,21.72026253,14.26575089,0.245161295,0.01,0,5.550000191,3.183871031,3.796666622,5.77096796,0.674193561,0.649999976,0.50967741,23.68194199,27.88689041,34.9993515,34.87754059,34.40600204,35.04532242,38.24339676,40.18584442,38.80193329,30.84533501,55.18656158,56.45073318,55.58069229,67.11759186,64.28153229,70.59210968,60.40288162,46.69413757,38.30496979,39.77860641
97,delhi,2018,30-01-2018,1,21.59917259,7.916749477,0.222580642,53.24644852,5,7.916749477,8.770337105,12.7446661,19.28193665,24.59796906,26.39127922,26.80059433,26.21820641,25.25734901,21.72026253,0.222580642,0.245161295,0.01,0,5.550000191,3.183871031,3.796666622,5.77096796,0.674193561,0.649999976,21.59917259,23.68194199,27.88689041,34.9993515,34.87754059,34.40600204,35.04532242,38.24339676,40.18584442,38.80193329,53.24644852,55.18656158,56.45073318,55.58069229,67.11759186,64.28153229,70.59210968,60.40288162,46.69413757,38.30496979
98,delhi,2018,28-02-2018,2,26.30843353,10.45049095,0.06428571,43.59297562,10,10.45049095,7.916749477,8.770337105,12.7446661,19.28193665,24.59796906,26.39127922,26.80059433,26.21820641,25.25734901,0.06428571,0.222580642,0.245161295,0.01,0,5.550000191,3.183871031,3.796666622,5.77096796,0.674193561,26.30843353,21.59917259,23.68194199,27.88689041,34.9993515,34.87754059,34.40600204,35.04532242,38.24339676,40.18584442,43.59297562,53.24644852,55.18656158,56.45073318,55.58069229,67.11759186,64.28153229,70.59210968,60.40288162,46.69413757
99,delhi,2018,30-03-2018,3,32.72649384,14.26575089,0.022580644,39.23772049,3,14.26575089,10.45049095,7.916749477,8.770337105,12.7446661,19.28193665,24.59796906,26.39127922,26.80059433,26.21820641,0.022580644,0.06428571,0.222580642,0.245161295,0.01,0,5.550000191,3.183871031,3.796666622,5.77096796,32.72649384,26.30843353,21.59917259,23.68194199,27.88689041,34.9993515,34.87754059,34.40600204,35.04532242,38.24339676,39.23772049,43.59297562,53.24644852,55.18656158,56.45073318,55.58069229,67.11759186,64.28153229,70.59210968,60.40288162
100,delhi,2018,30-04-2018,4,37.66808319,21.72026253,0.426666677,42.27614594,8,21.72026253,14.26575089,10.45049095,7.916749477,8.770337105,12.7446661,19.28193665,24.59796906,26.39127922,26.80059433,0.426666677,0.022580644,0.06428571,0.222580642,0.245161295,0.01,0,5.550000191,3.183871031,3.796666622,37.66808319,32.72649384,26.30843353,21.59917259,23.68194199,27.88689041,34.9993515,34.87754059,34.40600204,35.04532242,42.27614594,39.23772049,43.59297562,53.24644852,55.18656158,56.45073318,55.58069229,67.11759186,64.28153229,70.59210968
101,delhi,2018,30-05-2018,5,39.63291931,25.25734901,0.832258046,46.89218903,8,25.25734901,21.72026253,14.26575089,10.45049095,7.916749477,8.770337105,12.7446661,19.28193665,24.59796906,26.39127922,0.832258046,0.426666677,0.022580644,0.06428571,0.222580642,0.245161295,0.01,0,5.550000191,3.183871031,39.63291931,37.66808319,32.72649384,26.30843353,21.59917259,23.68194199,27.88689041,34.9993515,34.87754059,34.40600204,46.89218903,42.27614594,39.23772049,43.59297562,53.24644852,55.18656158,56.45073318,55.58069229,67.11759186,64.28153229
102,delhi,2018,30-06-2018,6,37.76832962,26.21820641,2.032258034,52.61660385,24,26.21820641,25.25734901,21.72026253,14.26575089,10.45049095,7.916749477,8.770337105,12.7446661,19.28193665,24.59796906,2.032258034,0.832258046,0.426666677,0.022580644,0.06428571,0.222580642,0.245161295,0.01,0,5.550000191,37.76832962,39.63291931,37.66808319,32.72649384,26.30843353,21.59917259,23.68194199,27.88689041,34.9993515,34.87754059,52.61660385,46.89218903,42.27614594,39.23772049,43.59297562,53.24644852,55.18656158,56.45073318,55.58069229,67.11759186
103,delhi,2018,30-07-2018,7,34.66910934,26.80059433,8.720000267,69.04548645,49,26.80059433,26.21820641,25.25734901,21.72026253,14.26575089,10.45049095,7.916749477,8.770337105,12.7446661,19.28193665,8.720000267,2.032258034,0.832258046,0.426666677,0.022580644,0.06428571,0.222580642,0.245161295,0.01,0,34.66910934,37.76832962,39.63291931,37.66808319,32.72649384,26.30843353,21.59917259,23.68194199,27.88689041,34.9993515,69.04548645,52.61660385,46.89218903,42.27614594,39.23772049,43.59297562,53.24644852,55.18656158,56.45073318,55.58069229
104,delhi,2018,30-08-2018,8,33.41775894,26.39127922,5.97096777,73.01294708,160,26.39127922,26.80059433,26.21820641,25.25734901,21.72026253,14.26575089,10.45049095,7.916749477,8.770337105,12.7446661,5.97096777,8.720000267,2.032258034,0.832258046,0.426666677,0.022580644,0.06428571,0.222580642,0.245161295,0.01,33.41775894,34.66910934,37.76832962,39.63291931,37.66808319,32.72649384,26.30843353,21.59917259,23.68194199,27.88689041,73.01294708,69.04548645,52.61660385,46.89218903,42.27614594,39.23772049,43.59297562,53.24644852,55.18656158,56.45073318
105,delhi,2018,30-09-2018,9,32.7072525,24.59796906,6.216666698,80.03707886,889,24.59796906,26.39127922,26.80059433,26.21820641,25.25734901,21.72026253,14.26575089,10.45049095,7.916749477,8.770337105,6.216666698,5.97096777,8.720000267,2.032258034,0.832258046,0.426666677,0.022580644,0.06428571,0.222580642,0.245161295,32.7072525,33.41775894,34.66910934,37.76832962,39.63291931,37.66808319,32.72649384,26.30843353,21.59917259,23.68194199,80.03707886,73.01294708,69.04548645,52.61660385,46.89218903,42.27614594,39.23772049,43.59297562,53.24644852,55.18656158
106,delhi,2018,30-10-2018,10,32.99238586,19.28193665,0,60.93849945,2245,19.28193665,24.59796906,26.39127922,26.80059433,26.21820641,25.25734901,21.72026253,14.26575089,10.45049095,7.916749477,0,6.216666698,5.97096777,8.720000267,2.032258034,0.832258046,0.426666677,0.022580644,0.06428571,0.222580642,32.99238586,32.7072525,33.41775894,34.66910934,37.76832962,39.63291931,37.66808319,32.72649384,26.30843353,21.59917259,60.93849945,80.03707886,73.01294708,69.04548645,52.61660385,46.89218903,42.27614594,39.23772049,43.59297562,53.24644852
107,delhi,2018,30-11-2018,11,28.61023903,12.7446661,0.166666672,59.7178154,2813,12.7446661,19.28193665,24.59796906,26.39127922,26.80059433,26.21820641,25.25734901,21.72026253,14.26575089,10.45049095,0.166666672,0,6.216666698,5.97096777,8.720000267,2.032258034,0.832258046,0.426666677,0.022580644,0.06428571,28.61023903,32.99238586,32.7072525,33.41775894,34.66910934,37.76832962,39.63291931,37.66808319,32.72649384,26.30843353,59.7178154,60.93849945,80.03707886,73.01294708,69.04548645,52.61660385,46.89218903,42.27614594,39.23772049,43.59297562
108,delhi,2018,30-12-2018,12,22.90172005,8.770337105,0.064516127,56.73394775,922,8.770337105,12.7446661,19.28193665,24.59796906,26.39127922,26.80059433,26.21820641,25.25734901,21.72026253,14.26575089,0.064516127,0.166666672,0,6.216666698,5.97096777,8.720000267,2.032258034,0.832258046,0.426666677,0.022580644,22.90172005,28.61023903,32.99238586,32.7072525,33.41775894,34.66910934,37.76832962,39.63291931,37.66808319,32.72649384,56.73394775,59.7178154,60.93849945,80.03707886,73.01294708,69.04548645,52.61660385,46.89218903,42.27614594,39.23772049
