,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
411,47,340,2017,28.24927831,15.66932261,0.8,68.13921755,70.29474737,15.66932261,18.39178198,18.4238438,19.43889541,21.82865987,23.56166422,24.75294549,24.88144323,25.55430049,25.49219426,0.8,5.435943775,0,3.569354839,3.79845912,33.29009009,17.51466109,11.00041399,13.39846203,13.49414629,28.24927831,27.7520325,30.73334302,29.68434456,31.3604271,31.66103101,32.39976441,32.51584682,33.11525775,32.76652436,68.13921755,72.53989279,66.55268479,68.06695419,80.12317114,73.89523758,74.07920286,71.77757904,62.82349967,65.89452275,70.29474737,79.03098166,70.70280787,78.07646311,82.0484606,84.010695,87.08665386,87.12062389,85.98020618,86.88856258
412,48,0,2017,26.93488968,12.99119294,2.918627451,62.35965549,70.20684055,12.99119294,15.66932261,18.39178198,18.4238438,19.43889541,21.82865987,23.56166422,24.75294549,24.88144323,25.55430049,2.918627451,0.8,5.435943775,0,3.569354839,3.79845912,33.29009009,17.51466109,11.00041399,13.39846203,26.93488968,28.24927831,27.7520325,30.73334302,29.68434456,31.3604271,31.66103101,32.39976441,32.51584682,33.11525775,62.35965549,68.13921755,72.53989279,66.55268479,68.06695419,80.12317114,73.89523758,74.07920286,71.77757904,62.82349967,70.20684055,70.29474737,79.03098166,70.70280787,78.07646311,82.0484606,84.010695,87.08665386,87.12062389,85.98020618
413,49,0,2017,25.98163479,13.65244482,4.205454545,61.71629903,73.40210031,13.65244482,12.99119294,15.66932261,18.39178198,18.4238438,19.43889541,21.82865987,23.56166422,24.75294549,24.88144323,4.205454545,2.918627451,0.8,5.435943775,0,3.569354839,3.79845912,33.29009009,17.51466109,11.00041399,25.98163479,26.93488968,28.24927831,27.7520325,30.73334302,29.68434456,31.3604271,31.66103101,32.39976441,32.51584682,61.71629903,62.35965549,68.13921755,72.53989279,66.55268479,68.06695419,80.12317114,73.89523758,74.07920286,71.77757904,73.40210031,70.20684055,70.29474737,79.03098166,70.70280787,78.07646311,82.0484606,84.010695,87.08665386,87.12062389
414,50,0,2017,27.04963174,16.11864514,7.462790698,74.55476888,78.26441911,16.11864514,13.65244482,12.99119294,15.66932261,18.39178198,18.4238438,19.43889541,21.82865987,23.56166422,24.75294549,7.462790698,4.205454545,2.918627451,0.8,5.435943775,0,3.569354839,3.79845912,33.29009009,17.51466109,27.04963174,25.98163479,26.93488968,28.24927831,27.7520325,30.73334302,29.68434456,31.3604271,31.66103101,32.39976441,74.55476888,61.71629903,62.35965549,68.13921755,72.53989279,66.55268479,68.06695419,80.12317114,73.89523758,74.07920286,78.26441911,73.40210031,70.20684055,70.29474737,79.03098166,70.70280787,78.07646311,82.0484606,84.010695,87.08665386
415,51,0,2017,24.41957282,12.96845365,0.6,62.25791326,77.93351261,12.96845365,16.11864514,13.65244482,12.99119294,15.66932261,18.39178198,18.4238438,19.43889541,21.82865987,23.56166422,0.6,7.462790698,4.205454545,2.918627451,0.8,5.435943775,0,3.569354839,3.79845912,33.29009009,24.41957282,27.04963174,25.98163479,26.93488968,28.24927831,27.7520325,30.73334302,29.68434456,31.3604271,31.66103101,62.25791326,74.55476888,61.71629903,62.35965549,68.13921755,72.53989279,66.55268479,68.06695419,80.12317114,73.89523758,77.93351261,78.26441911,73.40210031,70.20684055,70.29474737,79.03098166,70.70280787,78.07646311,82.0484606,84.010695
416,52,0,2017,25.1578351,11.41564066,0,60.31079747,72.17461457,11.41564066,12.96845365,16.11864514,13.65244482,12.99119294,15.66932261,18.39178198,18.4238438,19.43889541,21.82865987,0,0.6,7.462790698,4.205454545,2.918627451,0.8,5.435943775,0,3.569354839,3.79845912,25.1578351,24.41957282,27.04963174,25.98163479,26.93488968,28.24927831,27.7520325,30.73334302,29.68434456,31.3604271,60.31079747,62.25791326,74.55476888,61.71629903,62.35965549,68.13921755,72.53989279,66.55268479,68.06695419,80.12317114,72.17461457,77.93351261,78.26441911,73.40210031,70.20684055,70.29474737,79.03098166,70.70280787,78.07646311,82.0484606
417,1,0,2018,22.09122225,9.50720175,0,55.61150376,73.48456797,9.50720175,11.41564066,12.96845365,16.11864514,13.65244482,12.99119294,15.66932261,18.39178198,18.4238438,19.43889541,0,0,0.6,7.462790698,4.205454545,2.918627451,0.8,5.435943775,0,3.569354839,22.09122225,25.1578351,24.41957282,27.04963174,25.98163479,26.93488968,28.24927831,27.7520325,30.73334302,29.68434456,55.61150376,60.31079747,62.25791326,74.55476888,61.71629903,62.35965549,68.13921755,72.53989279,66.55268479,68.06695419,73.48456797,72.17461457,77.93351261,78.26441911,73.40210031,70.20684055,70.29474737,79.03098166,70.70280787,78.07646311
418,2,0,2018,21.33534619,8.196966144,0,52.80322893,73.98598774,8.196966144,9.50720175,11.41564066,12.96845365,16.11864514,13.65244482,12.99119294,15.66932261,18.39178198,18.4238438,0,0,0,0.6,7.462790698,4.205454545,2.918627451,0.8,5.435943775,0,21.33534619,22.09122225,25.1578351,24.41957282,27.04963174,25.98163479,26.93488968,28.24927831,27.7520325,30.73334302,52.80322893,55.61150376,60.31079747,62.25791326,74.55476888,61.71629903,62.35965549,68.13921755,72.53989279,66.55268479,73.98598774,73.48456797,72.17461457,77.93351261,78.26441911,73.40210031,70.20684055,70.29474737,79.03098166,70.70280787
419,3,0,2018,23.52159058,9.090088345,0,51.39106761,73.04056964,9.090088345,8.196966144,9.50720175,11.41564066,12.96845365,16.11864514,13.65244482,12.99119294,15.66932261,18.39178198,0,0,0,0,0.6,7.462790698,4.205454545,2.918627451,0.8,5.435943775,23.52159058,21.33534619,22.09122225,25.1578351,24.41957282,27.04963174,25.98163479,26.93488968,28.24927831,27.7520325,51.39106761,52.80322893,55.61150376,60.31079747,62.25791326,74.55476888,61.71629903,62.35965549,68.13921755,72.53989279,73.04056964,73.98598774,73.48456797,72.17461457,77.93351261,78.26441911,73.40210031,70.20684055,70.29474737,79.03098166
420,4,0,2018,24.88085431,10.56075117,0.207142857,48.09986944,67.81230474,10.56075117,9.090088345,8.196966144,9.50720175,11.41564066,12.96845365,16.11864514,13.65244482,12.99119294,15.66932261,0.207142857,0,0,0,0,0.6,7.462790698,4.205454545,2.918627451,0.8,24.88085431,23.52159058,21.33534619,22.09122225,25.1578351,24.41957282,27.04963174,25.98163479,26.93488968,28.24927831,48.09986944,51.39106761,52.80322893,55.61150376,60.31079747,62.25791326,74.55476888,61.71629903,62.35965549,68.13921755,67.81230474,73.04056964,73.98598774,73.48456797,72.17461457,77.93351261,78.26441911,73.40210031,70.20684055,70.29474737
421,5,0,2018,26.41123712,11.27814432,0.3,44.18172452,69.07571161,11.27814432,10.56075117,9.090088345,8.196966144,9.50720175,11.41564066,12.96845365,16.11864514,13.65244482,12.99119294,0.3,0.207142857,0,0,0,0,0.6,7.462790698,4.205454545,2.918627451,26.41123712,24.88085431,23.52159058,21.33534619,22.09122225,25.1578351,24.41957282,27.04963174,25.98163479,26.93488968,44.18172452,48.09986944,51.39106761,52.80322893,55.61150376,60.31079747,62.25791326,74.55476888,61.71629903,62.35965549,69.07571161,67.81230474,73.04056964,73.98598774,73.48456797,72.17461457,77.93351261,78.26441911,73.40210031,70.20684055
422,6,0,2018,27.76761407,14.76045654,0.466666667,40.26955983,63.15738694,14.76045654,11.27814432,10.56075117,9.090088345,8.196966144,9.50720175,11.41564066,12.96845365,16.11864514,13.65244482,0.466666667,0.3,0.207142857,0,0,0,0,0.6,7.462790698,4.205454545,27.76761407,26.41123712,24.88085431,23.52159058,21.33534619,22.09122225,25.1578351,24.41957282,27.04963174,25.98163479,40.26955983,44.18172452,48.09986944,51.39106761,52.80322893,55.61150376,60.31079747,62.25791326,74.55476888,61.71629903,63.15738694,69.07571161,67.81230474,73.04056964,73.98598774,73.48456797,72.17461457,77.93351261,78.26441911,73.40210031
423,7,0,2018,28.24483073,14.18136961,4.809090909,35.26237617,62.87182583,14.18136961,14.76045654,11.27814432,10.56075117,9.090088345,8.196966144,9.50720175,11.41564066,12.96845365,16.11864514,4.809090909,0.466666667,0.3,0.207142857,0,0,0,0,0.6,7.462790698,28.24483073,27.76761407,26.41123712,24.88085431,23.52159058,21.33534619,22.09122225,25.1578351,24.41957282,27.04963174,35.26237617,40.26955983,44.18172452,48.09986944,51.39106761,52.80322893,55.61150376,60.31079747,62.25791326,74.55476888,62.87182583,63.15738694,69.07571161,67.81230474,73.04056964,73.98598774,73.48456797,72.17461457,77.93351261,78.26441911
424,8,0,2018,30.86711356,16.2411635,1.075,37.59561493,64.32570387,16.2411635,14.18136961,14.76045654,11.27814432,10.56075117,9.090088345,8.196966144,9.50720175,11.41564066,12.96845365,1.075,4.809090909,0.466666667,0.3,0.207142857,0,0,0,0,0.6,30.86711356,28.24483073,27.76761407,26.41123712,24.88085431,23.52159058,21.33534619,22.09122225,25.1578351,24.41957282,37.59561493,35.26237617,40.26955983,44.18172452,48.09986944,51.39106761,52.80322893,55.61150376,60.31079747,62.25791326,64.32570387,62.87182583,63.15738694,69.07571161,67.81230474,73.04056964,73.98598774,73.48456797,72.17461457,77.93351261
425,9,0,2018,31.94437382,18.62658312,3.218046875,39.78763783,65.53246258,18.62658312,16.2411635,14.18136961,14.76045654,11.27814432,10.56075117,9.090088345,8.196966144,9.50720175,11.41564066,3.218046875,1.075,4.809090909,0.466666667,0.3,0.207142857,0,0,0,0,31.94437382,30.86711356,28.24483073,27.76761407,26.41123712,24.88085431,23.52159058,21.33534619,22.09122225,25.1578351,39.78763783,37.59561493,35.26237617,40.26955983,44.18172452,48.09986944,51.39106761,52.80322893,55.61150376,60.31079747,65.53246258,64.32570387,62.87182583,63.15738694,69.07571161,67.81230474,73.04056964,73.98598774,73.48456797,72.17461457
426,10,0,2018,32.26016205,17.89313695,0.833114035,40.0332596,53.42411822,17.89313695,18.62658312,16.2411635,14.18136961,14.76045654,11.27814432,10.56075117,9.090088345,8.196966144,9.50720175,0.833114035,3.218046875,1.075,4.809090909,0.466666667,0.3,0.207142857,0,0,0,32.26016205,31.94437382,30.86711356,28.24483073,27.76761407,26.41123712,24.88085431,23.52159058,21.33534619,22.09122225,40.0332596,39.78763783,37.59561493,35.26237617,40.26955983,44.18172452,48.09986944,51.39106761,52.80322893,55.61150376,53.42411822,65.53246258,64.32570387,62.87182583,63.15738694,69.07571161,67.81230474,73.04056964,73.98598774,73.48456797
427,11,0,2018,32.87075115,19.62748162,1.555912698,37.67733494,59.17429599,19.62748162,17.89313695,18.62658312,16.2411635,14.18136961,14.76045654,11.27814432,10.56075117,9.090088345,8.196966144,1.555912698,0.833114035,3.218046875,1.075,4.809090909,0.466666667,0.3,0.207142857,0,0,32.87075115,32.26016205,31.94437382,30.86711356,28.24483073,27.76761407,26.41123712,24.88085431,23.52159058,21.33534619,37.67733494,40.0332596,39.78763783,37.59561493,35.26237617,40.26955983,44.18172452,48.09986944,51.39106761,52.80322893,59.17429599,53.42411822,65.53246258,64.32570387,62.87182583,63.15738694,69.07571161,67.81230474,73.04056964,73.98598774
428,12,0,2018,34.24964653,20.72618548,2.039772727,34.54759267,60.83268884,20.72618548,19.62748162,17.89313695,18.62658312,16.2411635,14.18136961,14.76045654,11.27814432,10.56075117,9.090088345,2.039772727,1.555912698,0.833114035,3.218046875,1.075,4.809090909,0.466666667,0.3,0.207142857,0,34.24964653,32.87075115,32.26016205,31.94437382,30.86711356,28.24483073,27.76761407,26.41123712,24.88085431,23.52159058,34.54759267,37.67733494,40.0332596,39.78763783,37.59561493,35.26237617,40.26955983,44.18172452,48.09986944,51.39106761,60.83268884,59.17429599,53.42411822,65.53246258,64.32570387,62.87182583,63.15738694,69.07571161,67.81230474,73.04056964
429,13,0,2018,33.25002966,21.7241384,5.858993399,33.92574087,66.53428927,21.7241384,20.72618548,19.62748162,17.89313695,18.62658312,16.2411635,14.18136961,14.76045654,11.27814432,10.56075117,5.858993399,2.039772727,1.555912698,0.833114035,3.218046875,1.075,4.809090909,0.466666667,0.3,0.207142857,33.25002966,34.24964653,32.87075115,32.26016205,31.94437382,30.86711356,28.24483073,27.76761407,26.41123712,24.88085431,33.92574087,34.54759267,37.67733494,40.0332596,39.78763783,37.59561493,35.26237617,40.26955983,44.18172452,48.09986944,66.53428927,60.83268884,59.17429599,53.42411822,65.53246258,64.32570387,62.87182583,63.15738694,69.07571161,67.81230474
430,14,0,2018,32.15709877,20.90614144,11.02545045,45.06643611,68.6932054,20.90614144,21.7241384,20.72618548,19.62748162,17.89313695,18.62658312,16.2411635,14.18136961,14.76045654,11.27814432,11.02545045,5.858993399,2.039772727,1.555912698,0.833114035,3.218046875,1.075,4.809090909,0.466666667,0.3,32.15709877,33.25002966,34.24964653,32.87075115,32.26016205,31.94437382,30.86711356,28.24483073,27.76761407,26.41123712,45.06643611,33.92574087,34.54759267,37.67733494,40.0332596,39.78763783,37.59561493,35.26237617,40.26955983,44.18172452,68.6932054,66.53428927,60.83268884,59.17429599,53.42411822,65.53246258,64.32570387,62.87182583,63.15738694,69.07571161
431,15,0,2018,33.21876299,21.32070701,12.56706135,57.53982221,68.24990334,21.32070701,20.90614144,21.7241384,20.72618548,19.62748162,17.89313695,18.62658312,16.2411635,14.18136961,14.76045654,12.56706135,11.02545045,5.858993399,2.039772727,1.555912698,0.833114035,3.218046875,1.075,4.809090909,0.466666667,33.21876299,32.15709877,33.25002966,34.24964653,32.87075115,32.26016205,31.94437382,30.86711356,28.24483073,27.76761407,57.53982221,45.06643611,33.92574087,34.54759267,37.67733494,40.0332596,39.78763783,37.59561493,35.26237617,40.26955983,68.24990334,68.6932054,66.53428927,60.83268884,59.17429599,53.42411822,65.53246258,64.32570387,62.87182583,63.15738694
432,16,0,2018,34.49094264,23.96304866,6.257720779,47.1039134,69.35254145,23.96304866,21.32070701,20.90614144,21.7241384,20.72618548,19.62748162,17.89313695,18.62658312,16.2411635,14.18136961,6.257720779,12.56706135,11.02545045,5.858993399,2.039772727,1.555912698,0.833114035,3.218046875,1.075,4.809090909,34.49094264,33.21876299,32.15709877,33.25002966,34.24964653,32.87075115,32.26016205,31.94437382,30.86711356,28.24483073,47.1039134,57.53982221,45.06643611,33.92574087,34.54759267,37.67733494,40.0332596,39.78763783,37.59561493,35.26237617,69.35254145,68.24990334,68.6932054,66.53428927,60.83268884,59.17429599,53.42411822,65.53246258,64.32570387,62.87182583
433,17,0,2018,34.14550814,22.95904276,5.576391775,49.27940698,67.44537974,22.95904276,23.96304866,21.32070701,20.90614144,21.7241384,20.72618548,19.62748162,17.89313695,18.62658312,16.2411635,5.576391775,6.257720779,12.56706135,11.02545045,5.858993399,2.039772727,1.555912698,0.833114035,3.218046875,1.075,34.14550814,34.49094264,33.21876299,32.15709877,33.25002966,34.24964653,32.87075115,32.26016205,31.94437382,30.86711356,49.27940698,47.1039134,57.53982221,45.06643611,33.92574087,34.54759267,37.67733494,40.0332596,39.78763783,37.59561493,67.44537974,69.35254145,68.24990334,68.6932054,66.53428927,60.83268884,59.17429599,53.42411822,65.53246258,64.32570387
434,18,0,2018,32.34141376,22.18938151,9.097833548,60.97649344,75.0092512,22.18938151,22.95904276,23.96304866,21.32070701,20.90614144,21.7241384,20.72618548,19.62748162,17.89313695,18.62658312,9.097833548,5.576391775,6.257720779,12.56706135,11.02545045,5.858993399,2.039772727,1.555912698,0.833114035,3.218046875,32.34141376,34.14550814,34.49094264,33.21876299,32.15709877,33.25002966,34.24964653,32.87075115,32.26016205,31.94437382,60.97649344,49.27940698,47.1039134,57.53982221,45.06643611,33.92574087,34.54759267,37.67733494,40.0332596,39.78763783,75.0092512,67.44537974,69.35254145,68.24990334,68.6932054,66.53428927,60.83268884,59.17429599,53.42411822,65.53246258
435,19,0,2018,34.68319596,24.70419728,5.288254717,57.97295884,72.36280888,24.70419728,22.18938151,22.95904276,23.96304866,21.32070701,20.90614144,21.7241384,20.72618548,19.62748162,17.89313695,5.288254717,9.097833548,5.576391775,6.257720779,12.56706135,11.02545045,5.858993399,2.039772727,1.555912698,0.833114035,34.68319596,32.34141376,34.14550814,34.49094264,33.21876299,32.15709877,33.25002966,34.24964653,32.87075115,32.26016205,57.97295884,60.97649344,49.27940698,47.1039134,57.53982221,45.06643611,33.92574087,34.54759267,37.67733494,40.0332596,72.36280888,75.0092512,67.44537974,69.35254145,68.24990334,68.6932054,66.53428927,60.83268884,59.17429599,53.42411822
436,20,0,2018,33.77117813,23.37288657,9.901370656,65.66747357,72.62186232,23.37288657,24.70419728,22.18938151,22.95904276,23.96304866,21.32070701,20.90614144,21.7241384,20.72618548,19.62748162,9.901370656,5.288254717,9.097833548,5.576391775,6.257720779,12.56706135,11.02545045,5.858993399,2.039772727,1.555912698,33.77117813,34.68319596,32.34141376,34.14550814,34.49094264,33.21876299,32.15709877,33.25002966,34.24964653,32.87075115,65.66747357,57.97295884,60.97649344,49.27940698,47.1039134,57.53982221,45.06643611,33.92574087,34.54759267,37.67733494,72.62186232,72.36280888,75.0092512,67.44537974,69.35254145,68.24990334,68.6932054,66.53428927,60.83268884,59.17429599
437,21,0,2018,34.74374078,25.40351982,12.71413281,64.27827192,74.28909418,25.40351982,23.37288657,24.70419728,22.18938151,22.95904276,23.96304866,21.32070701,20.90614144,21.7241384,20.72618548,12.71413281,9.901370656,5.288254717,9.097833548,5.576391775,6.257720779,12.56706135,11.02545045,5.858993399,2.039772727,34.74374078,33.77117813,34.68319596,32.34141376,34.14550814,34.49094264,33.21876299,32.15709877,33.25002966,34.24964653,64.27827192,65.66747357,57.97295884,60.97649344,49.27940698,47.1039134,57.53982221,45.06643611,33.92574087,34.54759267,74.28909418,72.62186232,72.36280888,75.0092512,67.44537974,69.35254145,68.24990334,68.6932054,66.53428927,60.83268884
438,22,0,2018,34.21702521,25.0499411,16.76849635,64.92913006,76.22616502,25.0499411,25.40351982,23.37288657,24.70419728,22.18938151,22.95904276,23.96304866,21.32070701,20.90614144,21.7241384,16.76849635,12.71413281,9.901370656,5.288254717,9.097833548,5.576391775,6.257720779,12.56706135,11.02545045,5.858993399,34.21702521,34.74374078,33.77117813,34.68319596,32.34141376,34.14550814,34.49094264,33.21876299,32.15709877,33.25002966,64.92913006,64.27827192,65.66747357,57.97295884,60.97649344,49.27940698,47.1039134,57.53982221,45.06643611,33.92574087,76.22616502,74.28909418,72.62186232,72.36280888,75.0092512,67.44537974,69.35254145,68.24990334,68.6932054,66.53428927
439,23,0,2018,35.09394697,26.15780571,7.75018018,69.92515782,78.08630458,26.15780571,25.0499411,25.40351982,23.37288657,24.70419728,22.18938151,22.95904276,23.96304866,21.32070701,20.90614144,7.75018018,16.76849635,12.71413281,9.901370656,5.288254717,9.097833548,5.576391775,6.257720779,12.56706135,11.02545045,35.09394697,34.21702521,34.74374078,33.77117813,34.68319596,32.34141376,34.14550814,34.49094264,33.21876299,32.15709877,69.92515782,64.92913006,64.27827192,65.66747357,57.97295884,60.97649344,49.27940698,47.1039134,57.53982221,45.06643611,78.08630458,76.22616502,74.28909418,72.62186232,72.36280888,75.0092512,67.44537974,69.35254145,68.24990334,68.6932054
440,24,0,2018,35.7259205,26.38225346,13.30028314,69.91175025,71.13905831,26.38225346,26.15780571,25.0499411,25.40351982,23.37288657,24.70419728,22.18938151,22.95904276,23.96304866,21.32070701,13.30028314,7.75018018,16.76849635,12.71413281,9.901370656,5.288254717,9.097833548,5.576391775,6.257720779,12.56706135,35.7259205,35.09394697,34.21702521,34.74374078,33.77117813,34.68319596,32.34141376,34.14550814,34.49094264,33.21876299,69.91175025,69.92515782,64.92913006,64.27827192,65.66747357,57.97295884,60.97649344,49.27940698,47.1039134,57.53982221,71.13905831,78.08630458,76.22616502,74.28909418,72.62186232,72.36280888,75.0092512,67.44537974,69.35254145,68.24990334
441,25,0,2018,35.51085443,26.54731954,13.09853067,64.10979629,73.82648336,26.54731954,26.38225346,26.15780571,25.0499411,25.40351982,23.37288657,24.70419728,22.18938151,22.95904276,23.96304866,13.09853067,13.30028314,7.75018018,16.76849635,12.71413281,9.901370656,5.288254717,9.097833548,5.576391775,6.257720779,35.51085443,35.7259205,35.09394697,34.21702521,34.74374078,33.77117813,34.68319596,32.34141376,34.14550814,34.49094264,64.10979629,69.91175025,69.92515782,64.92913006,64.27827192,65.66747357,57.97295884,60.97649344,49.27940698,47.1039134,73.82648336,71.13905831,78.08630458,76.22616502,74.28909418,72.62186232,72.36280888,75.0092512,67.44537974,69.35254145
442,26,0,2018,32.15260652,25.1738438,14.46926855,82.25743829,84.30567419,25.1738438,26.54731954,26.38225346,26.15780571,25.0499411,25.40351982,23.37288657,24.70419728,22.18938151,22.95904276,14.46926855,13.09853067,13.30028314,7.75018018,16.76849635,12.71413281,9.901370656,5.288254717,9.097833548,5.576391775,32.15260652,35.51085443,35.7259205,35.09394697,34.21702521,34.74374078,33.77117813,34.68319596,32.34141376,34.14550814,82.25743829,64.10979629,69.91175025,69.92515782,64.92913006,64.27827192,65.66747357,57.97295884,60.97649344,49.27940698,84.30567419,73.82648336,71.13905831,78.08630458,76.22616502,74.28909418,72.62186232,72.36280888,75.0092512,67.44537974
443,27,0,2018,32.83670097,25.58784981,15.94313385,85.46247552,84.48858632,25.58784981,25.1738438,26.54731954,26.38225346,26.15780571,25.0499411,25.40351982,23.37288657,24.70419728,22.18938151,15.94313385,14.46926855,13.09853067,13.30028314,7.75018018,16.76849635,12.71413281,9.901370656,5.288254717,9.097833548,32.83670097,32.15260652,35.51085443,35.7259205,35.09394697,34.21702521,34.74374078,33.77117813,34.68319596,32.34141376,85.46247552,82.25743829,64.10979629,69.91175025,69.92515782,64.92913006,64.27827192,65.66747357,57.97295884,60.97649344,84.48858632,84.30567419,73.82648336,71.13905831,78.08630458,76.22616502,74.28909418,72.62186232,72.36280888,75.0092512
444,28,0,2018,33.42814425,26.09923422,6.210943801,78.26984111,84.25822988,26.09923422,25.58784981,25.1738438,26.54731954,26.38225346,26.15780571,25.0499411,25.40351982,23.37288657,24.70419728,6.210943801,15.94313385,14.46926855,13.09853067,13.30028314,7.75018018,16.76849635,12.71413281,9.901370656,5.288254717,33.42814425,32.83670097,32.15260652,35.51085443,35.7259205,35.09394697,34.21702521,34.74374078,33.77117813,34.68319596,78.26984111,85.46247552,82.25743829,64.10979629,69.91175025,69.92515782,64.92913006,64.27827192,65.66747357,57.97295884,84.25822988,84.48858632,84.30567419,73.82648336,71.13905831,78.08630458,76.22616502,74.28909418,72.62186232,72.36280888
445,29,0,2018,33.07293076,26.07961709,9.242355212,73.50554676,83.99827537,26.07961709,26.09923422,25.58784981,25.1738438,26.54731954,26.38225346,26.15780571,25.0499411,25.40351982,23.37288657,9.242355212,6.210943801,15.94313385,14.46926855,13.09853067,13.30028314,7.75018018,16.76849635,12.71413281,9.901370656,33.07293076,33.42814425,32.83670097,32.15260652,35.51085443,35.7259205,35.09394697,34.21702521,34.74374078,33.77117813,73.50554676,78.26984111,85.46247552,82.25743829,64.10979629,69.91175025,69.92515782,64.92913006,64.27827192,65.66747357,83.99827537,84.25822988,84.48858632,84.30567419,73.82648336,71.13905831,78.08630458,76.22616502,74.28909418,72.62186232
446,30,344,2018,31.50546371,25.26589104,17.22730373,69.47448327,89.74270384,25.26589104,26.07961709,26.09923422,25.58784981,25.1738438,26.54731954,26.38225346,26.15780571,25.0499411,25.40351982,17.22730373,9.242355212,6.210943801,15.94313385,14.46926855,13.09853067,13.30028314,7.75018018,16.76849635,12.71413281,31.50546371,33.07293076,33.42814425,32.83670097,32.15260652,35.51085443,35.7259205,35.09394697,34.21702521,34.74374078,69.47448327,73.50554676,78.26984111,85.46247552,82.25743829,64.10979629,69.91175025,69.92515782,64.92913006,64.27827192,89.74270384,83.99827537,84.25822988,84.48858632,84.30567419,73.82648336,71.13905831,78.08630458,76.22616502,74.28909418
447,31,407,2018,31.22898374,24.92306327,12.22462033,60.29491711,88.99086616,24.92306327,25.26589104,26.07961709,26.09923422,25.58784981,25.1738438,26.54731954,26.38225346,26.15780571,25.0499411,12.22462033,17.22730373,9.242355212,6.210943801,15.94313385,14.46926855,13.09853067,13.30028314,7.75018018,16.76849635,31.22898374,31.50546371,33.07293076,33.42814425,32.83670097,32.15260652,35.51085443,35.7259205,35.09394697,34.21702521,60.29491711,69.47448327,73.50554676,78.26984111,85.46247552,82.25743829,64.10979629,69.91175025,69.92515782,64.92913006,88.99086616,89.74270384,83.99827537,84.25822988,84.48858632,84.30567419,73.82648336,71.13905831,78.08630458,76.22616502
448,32,532,2018,32.58421189,25.58278355,12.65704419,51.97025832,85.66999934,25.58278355,24.92306327,25.26589104,26.07961709,26.09923422,25.58784981,25.1738438,26.54731954,26.38225346,26.15780571,12.65704419,12.22462033,17.22730373,9.242355212,6.210943801,15.94313385,14.46926855,13.09853067,13.30028314,7.75018018,32.58421189,31.22898374,31.50546371,33.07293076,33.42814425,32.83670097,32.15260652,35.51085443,35.7259205,35.09394697,51.97025832,60.29491711,69.47448327,73.50554676,78.26984111,85.46247552,82.25743829,64.10979629,69.91175025,69.92515782,85.66999934,88.99086616,89.74270384,83.99827537,84.25822988,84.48858632,84.30567419,73.82648336,71.13905831,78.08630458
449,33,1148,2018,33.3747127,26.16240053,6.376754612,52.36300541,84.52561392,26.16240053,25.58278355,24.92306327,25.26589104,26.07961709,26.09923422,25.58784981,25.1738438,26.54731954,26.38225346,6.376754612,12.65704419,12.22462033,17.22730373,9.242355212,6.210943801,15.94313385,14.46926855,13.09853067,13.30028314,33.3747127,32.58421189,31.22898374,31.50546371,33.07293076,33.42814425,32.83670097,32.15260652,35.51085443,35.7259205,52.36300541,51.97025832,60.29491711,69.47448327,73.50554676,78.26984111,85.46247552,82.25743829,64.10979629,69.91175025,84.52561392,85.66999934,88.99086616,89.74270384,83.99827537,84.25822988,84.48858632,84.30567419,73.82648336,71.13905831
450,34,2289,2018,32.47653903,25.7014434,11.9430888,59.56328562,87.32547642,25.7014434,26.16240053,25.58278355,24.92306327,25.26589104,26.07961709,26.09923422,25.58784981,25.1738438,26.54731954,11.9430888,6.376754612,12.65704419,12.22462033,17.22730373,9.242355212,6.210943801,15.94313385,14.46926855,13.09853067,32.47653903,33.3747127,32.58421189,31.22898374,31.50546371,33.07293076,33.42814425,32.83670097,32.15260652,35.51085443,59.56328562,52.36300541,51.97025832,60.29491711,69.47448327,73.50554676,78.26984111,85.46247552,82.25743829,64.10979629,87.32547642,84.52561392,85.66999934,88.99086616,89.74270384,83.99827537,84.25822988,84.48858632,84.30567419,73.82648336
451,35,286,2018,32.19661267,25.64567014,10.28151652,67.52632853,87.29790888,25.64567014,25.7014434,26.16240053,25.58278355,24.92306327,25.26589104,26.07961709,26.09923422,25.58784981,25.1738438,10.28151652,11.9430888,6.376754612,12.65704419,12.22462033,17.22730373,9.242355212,6.210943801,15.94313385,14.46926855,32.19661267,32.47653903,33.3747127,32.58421189,31.22898374,31.50546371,33.07293076,33.42814425,32.83670097,32.15260652,67.52632853,59.56328562,52.36300541,51.97025832,60.29491711,69.47448327,73.50554676,78.26984111,85.46247552,82.25743829,87.29790888,87.32547642,84.52561392,85.66999934,88.99086616,89.74270384,83.99827537,84.25822988,84.48858632,84.30567419
